Id2,TRACT,BEDROOMS,meanBEDROOMS,totalHouseholds,meanHSize,totalFamilies,meanFamSize,totalAdults,married,neverMarried,totalHispanics,marriedHispanics,totalWhites,marriedWhites,workingMales,workingFemales,percent_nobachelor,percent_bachelor,percent_graduate,percent_bachelorPlus,percent_below_poverty,total_below_povertyPlus,households_1decile,households_2decile,households_3decile,households_4decile,households_5decile,households_6decile,households_7decile,households_8decile,households_9decile,households_topdecile,households_medianIncome,households_meanIncome,meanV
6037186403,1864.03,1886,2.150513113,856,3.5,625.0,4.11,2098.0,40.3,42.0,1782.0,39.8,152.0,38.8,866.0,759.0,22.1,10.2,4.7,14.9,19.0,1356.0,10.5,4.6,6.4,13.9,16.8,14.6,10.9,16.4,4.8,1.2,45441.0,61440.0,5.623970279
6037186404,1864.04,1551,1.993573265,753,3.43,532.0,4.1,1695.0,42.3,43.9,1605.0,42.2,207.0,35.7,915.0,560.0,13.6,14.2,5.1,19.4,25.3,1466.0,7.3,8.4,9.4,16.1,15.1,15.4,11.8,11.2,3.7,1.6,45033.0,58187.0,5.693098943
6037187101,1871.01,2235,1.75984252,1127,2.56,685.0,3.32,2236.0,36.9,47.0,707.0,30.8,939.0,29.6,906.0,742.0,31.5,29.1,6.9,36.0,10.4,817.0,3.6,8.0,10.8,9.2,9.8,13.4,18.1,18.3,5.7,3.0,60865.0,74280.0,5.979595102999999
6037187102,1871.02,2273,1.8509771990000001,1154,2.92,723.0,3.67,2474.0,42.6,40.8,1642.0,45.4,609.0,33.2,908.0,861.0,20.4,24.0,6.3,30.3,11.8,1325.0,4.4,4.0,10.4,22.6,15.3,17.2,4.0,17.1,1.6,3.3,42115.0,62226.0,5.708758657000001
6037187200,1872.0,1932,2.1091703059999998,888,3.13,635.0,3.8,1839.0,42.7,41.8,1748.0,40.3,228.0,41.2,784.0,656.0,19.1,13.9,4.6,18.4,23.3,1575.0,8.4,9.0,16.2,14.6,14.5,20.5,5.6,8.1,2.3,0.7,35987.0,47801.0,5.800902872000001
6037187300,1873.0,2933,1.848141147,1417,2.22,695.0,2.92,2488.0,41.5,43.8,540.0,45.9,1569.0,38.4,1090.0,1016.0,19.0,39.5,19.3,58.8,6.8,567.0,4.4,2.3,4.1,6.5,11.2,15.5,11.6,16.1,11.4,16.9,85878.0,123342.0,5.825990152
6037188100,1881.0,2911,1.603856749,1679,2.23,770.0,3.4,2898.0,43.7,40.7,1883.0,46.1,856.0,40.0,1127.0,1163.0,15.2,23.6,12.1,35.7,11.2,1531.0,3.8,7.7,13.3,12.2,11.9,15.0,14.5,13.3,5.0,3.3,51122.0,69576.0,5.809729097999999
6037188201,1882.01,3026,1.5024826219999998,1890,1.84,602.0,2.97,2879.0,32.0,54.0,437.0,14.9,2055.0,33.2,1373.0,1196.0,19.4,39.6,22.2,61.8,6.5,597.0,3.6,3.8,5.3,8.5,12.2,22.2,14.1,20.6,8.0,1.7,66804.0,79498.0,5.905149311000001
6037188202,1882.02,3184,2.472049689,1106,2.09,578.0,2.74,1974.0,42.9,40.1,220.0,56.4,1362.0,40.7,708.0,743.0,19.8,32.5,28.6,61.1,6.6,453.0,8.9,1.2,5.8,7.0,4.2,14.0,13.5,12.6,9.9,23.1,91170.0,154735.0,5.818884461000001
6037188300,1883.0,3451,2.3068181819999998,1392,2.59,836.0,3.18,3046.0,45.8,37.8,1017.0,44.1,1060.0,38.5,1275.0,986.0,20.6,30.9,13.3,44.2,3.4,592.0,0.0,2.7,6.4,10.6,9.2,13.3,20.6,27.1,5.2,4.8,81441.0,86728.0,5.941670167000001
6037189101,1891.01,2290,1.512549538,1405,1.79,435.0,2.85,2180.0,27.6,53.9,382.0,20.2,1673.0,25.8,833.0,797.0,16.9,41.1,14.5,55.6,17.2,814.0,9.0,7.5,11.0,9.3,8.5,23.3,12.5,16.0,0.0,2.8,54717.0,69586.0,5.894371204
6037189102,1891.02,3158,1.5270793040000001,1920,1.66,480.0,2.85,2621.0,25.0,57.6,524.0,25.4,1874.0,24.8,1173.0,1073.0,12.3,40.4,31.4,71.8,13.9,846.0,6.5,3.7,8.1,8.0,9.3,21.0,14.7,15.0,3.7,10.0,64831.0,111345.0,5.867139522
6037189201,1892.01,2471,1.229353234,1927,1.7,518.0,2.88,2742.0,25.3,60.6,368.0,27.4,2266.0,25.8,1092.0,1173.0,10.1,37.9,18.6,56.6,17.3,1529.0,12.2,11.3,17.2,8.1,15.3,13.9,9.2,5.3,4.0,3.5,35708.0,52079.0,5.947312768
6037189202,1892.02,3069,2.360769231,1183,2.17,477.0,3.1,2150.0,36.2,49.7,185.0,16.8,1780.0,38.0,839.0,713.0,14.8,40.4,25.9,66.3,8.7,390.0,0.6,5.8,4.4,2.4,13.0,16.5,7.6,23.7,9.0,17.1,97102.0,129859.0,6.0460588820000005
6037189300,1893.0,4476,3.183499289,1327,2.22,660.0,3.05,2370.0,50.7,32.6,154.0,39.6,1878.0,53.6,1065.0,632.0,16.4,34.3,36.2,70.5,6.6,380.0,5.6,2.1,6.6,2.8,5.0,13.0,3.8,10.6,8.7,41.8,156477.0,229328.0,5.716720679
6037189400,1894.0,4369,2.141666667,1822,1.92,691.0,2.66,3117.0,36.3,50.5,121.0,20.7,2604.0,36.8,1350.0,1270.0,19.2,47.7,22.1,69.8,12.0,606.0,4.0,2.8,7.0,2.9,8.7,14.4,10.5,18.2,6.9,24.6,99500.0,150208.0,5.914613329
6037189500,1895.0,3915,1.322635135,2684,1.49,517.0,2.56,3505.0,23.6,61.6,510.0,28.6,2893.0,21.9,1662.0,1371.0,15.8,49.1,18.8,67.9,16.5,1306.0,11.3,5.2,7.5,11.3,15.2,21.0,9.7,7.9,5.4,5.5,49571.0,65471.0,5.878266752999999
6037189600,1896.0,4387,1.908220966,2058,1.72,430.0,2.77,3075.0,22.3,63.6,645.0,15.7,2082.0,22.8,1654.0,1112.0,15.8,45.4,19.7,65.2,10.4,757.0,3.5,5.5,11.4,9.7,9.3,14.8,11.3,10.3,8.9,15.2,69297.0,107986.0,5.87744391
6037189701,1897.01,5221,1.998851455,1894,2.02,868.0,2.68,2842.0,40.7,41.4,398.0,25.1,2370.0,42.8,1501.0,1001.0,19.0,38.0,26.0,64.0,12.2,884.0,12.8,1.4,6.1,4.6,4.4,19.6,8.8,14.5,5.1,22.7,78529.0,141799.0,5.9015347039999995
6037189702,1897.02,2662,1.707504811,1246,1.53,228.0,2.75,1678.0,25.6,59.4,83.0,42.2,1419.0,26.6,869.0,513.0,14.6,43.2,28.2,71.4,12.6,342.0,10.7,7.0,5.4,10.8,3.9,11.0,7.4,16.5,11.6,15.7,76014.0,128018.0,6.050342499
6037189800,1898.0,4156,1.591727308,2347,1.66,457.0,2.83,3490.0,23.8,58.5,714.0,22.3,2316.0,27.5,1482.0,1502.0,17.3,41.3,18.8,60.1,14.5,1280.0,8.6,7.4,12.3,7.8,8.7,16.0,13.2,11.0,3.8,11.2,56769.0,101445.0,5.914559124
6037189902,1899.02,4327,1.328931204,3197,1.63,541.0,2.57,4716.0,16.1,62.0,840.0,10.1,3500.0,19.1,2719.0,1576.0,19.6,43.2,17.1,60.3,16.7,1336.0,6.4,9.4,7.1,8.4,15.2,12.4,11.4,20.9,5.3,3.5,56331.0,75567.0,5.857978526
6037189903,1899.03,1865,1.173694147,1426,1.51,256.0,2.24,1830.0,21.9,61.0,203.0,12.3,1373.0,25.5,907.0,674.0,23.3,34.7,14.1,48.8,18.9,621.0,8.7,5.6,9.1,15.4,13.4,13.6,11.0,10.0,4.2,8.9,46480.0,73041.0,5.8908148979999995
6037189905,1899.05,1844,1.195849546,1447,1.65,304.0,3.1,1885.0,29.4,55.1,217.0,21.7,1672.0,34.5,900.0,866.0,21.8,28.8,22.9,51.7,12.2,635.0,11.7,4.3,9.5,7.7,8.8,21.8,16.9,11.1,4.4,3.8,55982.0,65728.0,5.921569726
6037190100,1901.0,3076,1.02738811,2726,1.75,471.0,2.77,3675.0,16.6,66.7,730.0,21.9,3067.0,15.8,2174.0,1558.0,22.7,34.8,15.8,50.6,23.2,2374.0,10.2,9.6,13.0,10.8,11.4,19.0,12.7,8.5,0.4,4.4,42181.0,54220.0,5.918646452000001
6037190301,1903.01,2797,0.963486049,2534,1.77,866.0,2.65,4170.0,23.2,59.0,1238.0,15.1,2959.0,28.6,1878.0,1802.0,21.0,29.3,6.6,35.9,17.3,2335.0,11.2,10.2,15.5,12.5,15.7,17.4,7.6,7.2,1.5,1.1,35507.0,45412.0,5.76038885
6037190401,1904.01,2127,1.148488121,1816,1.86,470.0,3.28,3026.0,31.3,52.1,484.0,39.7,2015.0,29.2,1243.0,963.0,19.9,36.8,13.1,49.8,23.1,1564.0,10.6,10.2,13.3,9.0,16.8,20.7,12.7,3.1,1.8,1.9,40569.0,52940.0,5.816406752000001
6037190402,1904.02,1551,1.099220411,1271,1.84,511.0,2.54,2002.0,34.5,48.8,380.0,53.2,1378.0,25.0,745.0,646.0,20.2,28.0,11.5,39.5,36.6,1358.0,15.7,14.9,19.4,10.3,7.4,13.7,7.4,8.8,2.0,0.5,25125.0,42769.0,5.926232454
6037190510,1905.1,2465,1.36565097,1753,2.86,979.0,3.68,3470.0,37.3,49.3,1752.0,37.5,1504.0,33.9,1640.0,1371.0,15.8,22.8,9.2,32.0,33.2,3021.0,15.2,11.8,19.1,14.4,8.0,15.0,8.8,4.3,2.1,1.3,28275.0,42948.0,5.832606166000001
6037190520,1905.2,2045,1.216537775,1639,2.41,833.0,3.22,3087.0,38.0,46.0,1334.0,31.0,1415.0,43.6,1283.0,958.0,15.0,21.7,5.2,26.9,28.1,2587.0,12.0,10.8,21.3,18.9,11.3,12.9,3.1,8.8,0.0,0.9,27891.0,39798.0,5.881501701
6037190700,1907.0,2114,0.97689464,1797,1.81,419.0,3.68,2488.0,8.6,69.1,1325.0,6.0,1529.0,12.6,1269.0,1038.0,19.8,33.2,9.2,42.4,26.3,1869.0,15.1,17.7,9.8,8.1,10.0,22.1,3.6,7.5,3.7,2.4,33203.0,49316.0,5.888772691000001
6037190801,1908.01,1171,0.781187458,1369,1.6,291.0,2.86,1875.0,22.2,58.5,902.0,16.4,868.0,21.3,855.0,559.0,21.1,24.7,7.8,32.5,39.5,1703.0,11.1,24.5,23.5,4.9,11.3,7.7,4.8,6.7,2.6,2.8,19099.0,46259.0,5.936174979
6037190802,1908.02,1707,1.17239011,1414,1.88,442.0,3.24,2094.0,26.8,57.2,1188.0,31.4,904.0,26.0,1136.0,679.0,21.0,27.2,8.7,36.0,22.8,1512.0,13.4,10.9,14.9,13.2,19.0,14.1,6.8,6.4,0.0,1.3,32468.0,41644.0,5.916097612000001
6037190901,1909.01,1983,1.265475431,1455,2.87,862.0,3.49,2787.0,29.1,53.0,2534.0,28.9,560.0,23.9,1372.0,1281.0,14.3,16.3,6.8,23.1,35.8,2522.0,9.2,11.5,18.1,19.0,10.1,23.3,2.3,2.4,2.7,1.4,31474.0,43598.0,5.739552187999999
6037190902,1909.02,2105,1.225975539,1629,2.61,755.0,3.8,3083.0,27.7,55.7,1880.0,29.9,1118.0,28.6,1427.0,1156.0,23.0,13.4,5.1,18.5,30.0,2645.0,12.0,15.2,16.6,10.4,11.0,18.5,8.0,7.0,0.0,1.4,30293.0,42197.0,5.8720381360000005
6037191000,1910.0,2842,1.182688306,1959,1.9,608.0,3.02,2746.0,24.7,59.9,1415.0,35.7,1344.0,15.3,1510.0,1085.0,17.1,39.9,6.9,46.8,23.6,1945.0,9.7,9.0,6.7,19.2,16.9,13.0,5.0,13.0,2.3,5.1,41148.0,65595.0,5.940120116
6037191110,1911.1,1460,1.191836735,1120,2.04,530.0,2.83,2941.0,39.0,32.5,906.0,50.9,1857.0,35.6,1249.0,1161.0,24.5,18.4,6.0,24.3,22.0,1735.0,10.4,20.9,20.2,14.5,9.7,13.8,2.0,6.5,1.6,0.5,23750.0,36890.0,5.720703942999999
6037191120,1911.2,2143,1.280932457,1654,2.65,919.0,3.58,3316.0,38.1,46.2,1966.0,32.7,1255.0,50.2,1363.0,1025.0,19.3,13.3,3.3,16.6,29.1,3012.0,9.3,15.8,16.2,20.1,13.2,15.2,5.6,3.1,1.1,0.4,28232.0,36912.0,5.803673692
6037191201,1912.01,2105,1.165559247,1736,2.09,812.0,2.99,3831.0,38.2,39.5,1402.0,33.8,2032.0,37.5,1262.0,1313.0,25.0,13.8,10.1,23.9,30.9,2030.0,9.7,17.6,12.9,12.2,10.8,18.0,8.9,8.2,1.2,0.4,33056.0,44106.0,5.825242386
6037191203,1912.03,1421,1.126883426,1192,2.31,681.0,2.94,1870.0,33.9,49.3,852.0,32.7,715.0,39.4,738.0,804.0,17.6,18.3,5.6,23.9,29.8,1651.0,11.6,8.6,27.9,9.8,12.4,16.5,8.6,3.3,1.2,0.0,26618.0,36972.0,5.692994891000001
6037191204,1912.04,1240,1.393258427,817,2.52,427.0,3.42,1534.0,41.1,42.3,789.0,40.6,681.0,41.7,661.0,557.0,15.5,22.9,4.1,27.0,15.8,1211.0,10.0,13.6,13.0,13.6,20.3,14.4,7.5,3.3,2.0,2.3,34893.0,45460.0,5.799259716
6037191301,1913.01,1257,1.262048193,951,2.63,497.0,3.58,1897.0,34.5,51.1,1192.0,36.0,449.0,22.7,803.0,655.0,11.8,26.4,10.3,36.7,19.8,1315.0,5.2,11.0,16.2,13.5,15.5,12.3,12.9,8.9,2.6,1.9,38750.0,52747.0,5.824289247
6037191410,1914.1,1817,1.015651202,1591,3.05,958.0,3.95,3142.0,33.0,53.7,2576.0,35.5,440.0,18.4,1421.0,1031.0,15.1,19.4,2.2,21.5,36.3,3336.0,10.4,12.5,14.8,19.7,19.7,11.6,7.7,3.2,0.3,0.0,31040.0,37017.0,5.781529405
6037191420,1914.2,1662,1.360065466,1169,3.24,646.0,4.07,2594.0,34.1,45.9,1731.0,34.9,520.0,24.4,1416.0,837.0,14.2,17.4,4.3,21.7,29.9,2360.0,10.5,8.7,14.7,13.9,7.1,25.3,14.5,2.1,1.7,1.4,38348.0,48686.0,5.7849981139999995
6037191500,1915.0,2484,1.3830734969999998,1704,3.3,1179.0,3.87,3734.0,41.6,43.0,2549.0,42.4,983.0,41.7,1834.0,1461.0,13.4,20.2,5.1,25.4,29.8,3466.0,5.2,8.1,16.2,17.4,18.6,18.2,3.1,9.2,1.4,2.7,39052.0,50353.0,5.655212567
6037191610,1916.1,2381,1.557226946,1482,2.92,917.0,3.47,2964.0,28.2,57.7,2312.0,29.1,683.0,31.5,1461.0,1174.0,14.1,23.8,4.0,27.8,24.9,2604.0,9.4,5.1,17.0,21.1,13.1,15.2,9.0,5.7,1.3,3.1,33304.0,55457.0,5.74135367
6037191620,1916.2,1454,1.169750603,1147,2.61,549.0,3.72,2152.0,23.1,54.4,1697.0,21.2,382.0,24.9,961.0,734.0,14.6,13.1,3.1,16.1,28.2,1948.0,11.9,14.8,20.3,13.0,18.9,8.1,8.8,3.4,0.0,0.8,26875.0,36397.0,5.750142295
6037191710,1917.1,1121,0.83037037,1240,2.36,642.0,3.07,1917.0,31.7,55.2,1628.0,38.3,583.0,18.2,969.0,699.0,12.7,14.5,6.6,21.1,38.4,1798.0,16.5,16.1,21.9,6.5,11.0,8.0,9.3,7.2,1.9,1.5,21115.0,40522.0,5.787820465
6037191720,1917.2,1391,1.0065123009999999,1319,2.94,840.0,3.73,2474.0,41.0,47.3,2219.0,43.6,492.0,37.8,1331.0,829.0,16.2,11.3,3.4,14.6,41.1,2644.0,10.0,16.7,25.0,10.2,11.0,10.9,9.2,3.8,0.8,2.4,22656.0,44106.0,5.732358075
6037191820,1918.2,1999,1.480740741,1220,2.22,474.0,3.55,2048.0,28.9,57.4,849.0,41.7,1151.0,23.5,1042.0,849.0,15.4,29.1,11.2,40.2,17.6,1247.0,6.6,8.8,10.3,16.3,15.6,15.1,10.3,8.0,5.2,3.9,43333.0,67422.0,5.789183348
6037191901,1919.01,2544,1.3496021219999998,1730,2.04,563.0,2.9,2672.0,20.2,66.8,951.0,18.9,1904.0,22.5,1617.0,965.0,32.8,30.8,11.7,42.4,19.2,1436.0,7.6,4.3,13.3,8.0,16.9,20.7,14.2,9.9,3.7,1.4,49938.0,61059.0,5.873405422
6037191902,1919.02,2832,1.767790262,1410,2.13,549.0,3.23,2374.0,36.7,43.4,431.0,29.2,1773.0,39.4,1007.0,895.0,17.4,40.8,24.1,65.0,12.4,693.0,2.7,4.2,9.8,7.5,7.5,15.5,9.0,17.9,8.5,17.4,82550.0,133380.0,6.0054387920000005
6037192001,1920.01,1932,1.440715884,1227,1.81,344.0,2.78,2029.0,27.3,44.3,238.0,23.9,1552.0,28.6,737.0,764.0,19.8,38.1,18.2,56.3,17.3,775.0,5.0,8.2,11.8,8.0,10.4,23.7,8.7,9.4,3.4,11.3,58103.0,80494.0,5.93163449
6037192002,1920.02,2948,1.9972899730000002,1286,1.98,389.0,3.04,2246.0,26.9,52.5,255.0,22.4,1808.0,30.4,980.0,949.0,16.4,44.7,16.4,61.1,10.4,530.0,2.6,4.6,4.9,3.3,12.6,12.8,12.9,19.8,10.0,16.6,93750.0,116822.0,5.814391656000001
6037192300,1923.0,2986,1.7320185609999998,1539,1.83,525.0,2.7,2290.0,34.2,51.5,340.0,25.0,1574.0,32.7,953.0,952.0,13.1,47.7,28.2,75.9,8.3,438.0,5.9,0.5,4.8,8.0,5.3,17.0,9.9,16.6,13.1,18.8,96417.0,140872.0,5.960655947999999
6037192410,1924.1,3374,1.77019937,1703,2.32,746.0,3.33,3025.0,37.8,51.9,926.0,45.7,1432.0,35.0,1302.0,1212.0,13.9,43.5,15.7,59.2,10.8,1471.0,5.5,3.6,6.6,9.9,13.2,15.7,11.0,20.0,6.5,7.9,63227.0,93750.0,5.828678145
6037192420,1924.2,2339,1.580405405,1373,3.08,915.0,3.66,2811.0,46.2,45.7,1423.0,45.0,441.0,35.8,1472.0,884.0,16.5,21.2,9.9,31.1,25.3,2339.0,6.1,14.3,13.1,7.5,11.9,20.2,11.4,9.8,1.2,4.4,47039.0,65050.0,5.9036580999999995
6037192510,1925.1,2355,1.8675654240000001,1143,3.2,854.0,3.58,2599.0,43.7,39.9,1569.0,42.3,187.0,10.7,1223.0,831.0,13.9,25.4,5.2,30.5,21.3,1992.0,5.5,9.5,6.8,14.7,24.1,17.0,4.1,9.4,7.4,1.4,43772.0,60183.0,5.741149906
6037192610,1926.1,2063,1.285358255,1471,3.23,994.0,3.84,3229.0,42.0,46.0,2686.0,46.8,407.0,30.2,1509.0,1121.0,16.1,11.8,1.6,13.4,29.6,3299.0,8.2,8.4,27.5,12.5,19.1,11.6,8.0,4.6,0.3,0.0,27103.0,38356.0,5.753606446
6037192620,1926.2,1568,1.156342183,1181,3.06,762.0,3.57,2342.0,34.3,53.3,1715.0,35.9,277.0,13.0,1158.0,828.0,12.9,20.4,3.5,23.9,29.2,2353.0,4.1,18.6,18.0,16.7,18.4,11.3,5.3,3.3,4.3,0.0,28393.0,41082.0,5.749600569
6037192700,1927.0,1919,1.658599827,1111,2.99,634.0,3.55,2711.0,18.7,64.8,1905.0,21.1,382.0,14.7,1240.0,888.0,18.1,17.4,7.6,25.0,33.0,2187.0,8.8,14.2,14.8,9.9,15.4,20.8,8.6,2.3,1.4,3.9,37730.0,49383.0,5.730575396
6037194101,1941.01,3866,2.043340381,1668,1.89,522.0,2.8,2627.0,28.7,59.3,305.0,13.1,2168.0,29.7,1444.0,880.0,19.0,49.5,17.4,66.9,8.0,628.0,7.1,4.0,5.8,7.1,8.3,14.9,12.8,19.7,3.8,16.6,78869.0,131502.0,5.898756606
6037194102,1941.02,5073,2.9806110460000004,1597,2.38,764.0,3.17,2893.0,42.3,44.4,139.0,73.4,2728.0,41.1,1498.0,874.0,13.8,37.2,29.1,66.4,6.6,725.0,4.3,2.4,4.9,3.6,4.9,9.1,9.1,16.3,18.0,27.4,143635.0,185672.0,5.746592409
6037194200,1942.0,4748,2.394351992,1751,2.08,790.0,2.83,2968.0,44.1,41.2,199.0,8.0,2554.0,45.0,1474.0,930.0,16.4,45.0,20.9,65.9,4.9,437.0,2.4,0.5,5.1,3.0,5.8,21.3,5.1,16.0,5.9,35.0,106307.0,251294.0,5.936185214
6037194300,1943.0,5161,2.9901506369999997,1522,2.45,712.0,3.09,2929.0,36.2,41.9,427.0,11.5,2594.0,40.7,1367.0,922.0,15.5,31.1,29.5,60.6,10.5,567.0,1.9,0.0,3.1,5.2,1.6,9.2,7.6,16.8,10.8,43.8,172813.0,271533.0,5.887986129
6037194401,1944.01,2452,1.756446991,1280,1.78,420.0,2.33,2197.0,26.8,58.1,371.0,6.7,1631.0,31.8,993.0,739.0,16.9,38.8,17.1,55.9,4.7,448.0,0.9,3.8,8.0,10.2,12.2,15.0,12.3,18.2,10.1,9.4,73750.0,97530.0,5.879880368999999
6037194402,1944.02,3793,1.73196347,2021,1.62,399.0,2.44,2714.0,22.2,68.8,230.0,4.8,2386.0,21.0,1518.0,1149.0,15.2,46.5,23.3,69.8,16.4,1020.0,8.2,7.2,6.4,4.8,8.7,13.4,8.0,20.0,7.8,15.5,82601.0,116736.0,5.948178461
6037194500,1945.0,2480,2.3352165730000003,954,1.98,426.0,2.76,1531.0,38.0,38.8,64.0,29.7,1383.0,40.0,601.0,527.0,17.9,34.7,21.9,56.6,12.7,463.0,8.3,4.7,6.5,6.7,7.5,15.6,10.0,14.6,6.9,19.2,76364.0,146498.0,5.970989915
6037195100,1951.0,5122,2.3463124140000002,2023,2.31,1072.0,2.95,3963.0,46.7,41.5,557.0,30.0,2729.0,51.4,1535.0,1387.0,9.5,37.0,30.5,67.4,7.7,633.0,2.0,4.0,3.0,1.8,8.7,10.9,8.6,21.5,15.4,24.2,128125.0,167838.0,5.9690104360000005
6037195201,1952.01,3010,1.7510180340000001,1532,1.97,550.0,2.85,2547.0,31.0,53.8,458.0,27.7,1596.0,27.6,1118.0,967.0,21.1,42.7,20.4,63.1,9.1,616.0,7.4,4.8,9.2,6.7,6.2,18.5,16.3,18.4,5.4,6.9,71778.0,97406.0,5.749663895
6037195202,1952.02,3713,2.38778135,1434,2.4,852.0,2.91,2643.0,49.3,38.3,282.0,28.4,2148.0,50.9,1281.0,978.0,14.0,41.5,23.9,65.4,5.4,439.0,1.3,1.0,7.6,4.4,6.8,11.5,12.2,29.1,6.7,19.4,103750.0,134191.0,5.722397351000001
6037195300,1953.0,2928,1.8163771709999998,1545,2.45,664.0,3.51,2969.0,26.8,54.8,1122.0,20.1,1628.0,28.0,1247.0,1272.0,9.9,37.1,20.0,57.1,13.3,1352.0,4.1,5.6,6.6,10.7,14.6,10.9,18.6,16.5,6.5,5.9,68063.0,80268.0,5.837220771
6037195400,1954.0,4235,1.7385057469999998,2209,1.99,720.0,2.9,3991.0,32.6,54.9,705.0,26.1,2635.0,27.6,1663.0,1241.0,10.1,40.7,25.4,66.1,10.5,994.0,5.2,4.7,6.9,5.6,8.4,16.4,12.4,16.1,2.7,21.8,78594.0,124370.0,5.940806437000001
6037195500,1955.0,4585,1.878328554,2216,2.22,1076.0,2.95,4003.0,32.4,50.3,1653.0,26.4,1709.0,37.3,1695.0,1272.0,21.0,30.2,17.0,47.2,16.6,1321.0,9.2,4.9,10.1,8.2,7.3,13.9,12.0,19.7,7.1,7.5,60491.0,87367.0,5.785067507999999
6037195600,1956.0,2192,1.7424483309999999,1248,2.63,666.0,3.55,2479.0,36.0,53.1,1532.0,37.9,736.0,25.0,1119.0,949.0,15.7,30.4,10.3,40.7,23.3,1290.0,3.7,8.3,14.2,9.3,17.1,13.7,8.3,12.2,10.2,3.1,44744.0,69718.0,5.867467992000001
6037195710,1957.1,2120,1.5497076019999998,1312,3.4,931.0,3.82,2960.0,33.0,50.8,2671.0,33.8,632.0,32.1,1448.0,1042.0,16.9,13.6,7.8,21.4,33.9,2903.0,4.0,4.3,13.5,19.8,14.5,19.8,12.7,7.5,0.5,3.4,42598.0,58119.0,5.827457524
6037195720,1957.2,1251,1.3612622419999998,874,2.52,475.0,3.31,1635.0,29.2,52.8,1206.0,29.7,431.0,22.7,740.0,659.0,14.6,25.7,6.1,31.8,11.4,931.0,7.1,7.2,15.7,8.7,20.6,12.9,16.1,6.6,4.1,0.9,43598.0,53712.0,5.816056196
6037195802,1958.02,1602,1.6330275230000002,918,2.99,579.0,3.6,1961.0,37.5,48.4,1308.0,32.5,270.0,21.1,940.0,612.0,15.3,17.8,4.6,22.4,23.0,1608.0,6.4,4.0,17.8,16.3,14.3,15.9,13.4,8.3,3.4,0.2,38684.0,52930.0,5.812611371
6037195803,1958.03,2144,1.7262479869999998,1166,2.51,553.0,3.16,2422.0,33.1,51.4,1092.0,31.5,866.0,32.3,783.0,1099.0,21.4,27.3,14.5,41.8,23.0,1389.0,6.8,5.4,14.2,7.4,5.6,19.7,12.3,6.5,7.6,14.5,63902.0,97683.0,5.977909433
6037195804,1958.04,1805,1.57504363,1020,2.37,457.0,3.27,1998.0,25.3,55.0,1141.0,30.1,492.0,18.9,1047.0,556.0,21.7,26.8,6.6,33.3,26.9,1156.0,11.3,7.6,9.9,12.0,18.4,18.5,8.8,5.8,3.4,4.2,39063.0,58672.0,6.0093937010000005
6037195901,1959.01,1577,1.352487136,1084,2.08,327.0,2.98,1894.0,22.5,66.9,797.0,29.1,1048.0,17.4,896.0,639.0,14.1,44.5,7.3,51.8,21.6,880.0,3.6,3.2,11.3,11.3,15.8,28.0,15.6,8.3,2.9,0.0,55250.0,59048.0,5.981578591
6037195902,1959.02,1628,1.563880884,1005,2.01,329.0,3.16,1665.0,31.1,60.2,464.0,30.4,1067.0,34.4,750.0,651.0,15.4,43.9,13.8,57.7,24.6,730.0,5.4,5.0,14.3,1.8,19.3,12.7,13.3,13.7,9.3,5.2,58068.0,76536.0,5.851770976
6037195903,1959.03,1536,1.5329341319999998,933,2.48,445.0,3.51,1711.0,37.7,50.1,632.0,40.7,725.0,30.8,738.0,723.0,23.4,27.9,10.3,38.2,17.4,947.0,6.4,6.3,15.9,8.4,11.1,15.1,6.8,13.8,10.8,5.4,51042.0,81490.0,5.712199474
6037197200,1972.0,2956,2.444995864,1200,3.23,835.0,3.95,2831.0,41.3,41.2,1949.0,41.7,284.0,27.5,1244.0,844.0,18.7,13.7,4.4,18.1,8.4,1404.0,0.8,7.5,9.4,14.2,18.8,21.7,12.2,10.1,1.8,3.6,49451.0,62467.0,5.909496796
6037197300,1973.0,2932,1.617209046,1742,2.24,739.0,3.19,3146.0,28.9,57.3,1534.0,25.6,1329.0,23.8,1400.0,1096.0,19.7,25.5,12.9,38.4,20.1,1617.0,4.5,10.1,9.2,8.5,11.3,16.2,15.6,17.0,3.3,4.2,61048.0,69910.0,5.780359272999999
6037197410,1974.1,3770,2.10968103,1677,2.56,835.0,3.3,3207.0,37.2,49.1,1014.0,35.1,2019.0,39.8,1437.0,1258.0,13.9,40.7,18.1,58.8,12.8,1028.0,5.0,4.1,6.5,8.6,8.9,10.5,15.3,17.1,12.7,11.3,82525.0,101893.0,5.796580767999999
6037197420,1974.2,2425,1.7358625630000002,1315,2.48,692.0,3.22,2539.0,32.8,52.0,1586.0,38.6,775.0,24.3,919.0,915.0,19.1,24.2,12.3,36.5,21.0,1805.0,6.8,10.0,14.8,11.0,10.8,14.2,14.8,8.7,4.4,4.5,44125.0,65130.0,5.750223968999999
6037197500,1975.0,2877,1.691358025,1590,2.47,843.0,3.15,2901.0,28.2,56.1,1728.0,24.7,971.0,29.6,1128.0,1536.0,19.2,27.0,14.0,41.0,15.0,1752.0,8.9,2.7,11.8,7.4,11.6,19.9,12.1,12.5,7.2,5.7,58333.0,76608.0,5.84646702
